University Name,City,Category,Website,Website Domain,Confidence,Source
Easwari Engineering College,Chennai,Engineering Colleges (Affiliated),https://srmeaswari.ac.in/,srmeaswari.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
"Government College of Engineering, Salem",Salem,Engineering Colleges (Affiliated),https://gcesalem.edu.in/,gcesalem.edu.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
"Government College of Technology, Coimbatore",Coimbatore,Engineering Colleges (Affiliated),https://gct.ac.in/,gct.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
Indra Ganesan College of Engineering,Trichy,Engineering Colleges (Affiliated),https://www.igceng.com/,www.igceng.com,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
Institute of Road and Transport Technology,Erode,Engineering Colleges (Affiliated),https://www.irttech.ac.in/,www.irttech.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
J.K.K.Nattraja College of Engineering and Technology,Namakkal,Engineering Colleges (Affiliated),https://engg.jkkn.ac.in/,engg.jkkn.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
Jerusalem College of Engineering,Chennai,Engineering Colleges (Affiliated),https://www.jerusalemengg.ac.in/,www.jerusalemengg.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
K L N College of Engineering,Madurai,Engineering Colleges (Affiliated),https://klnce.edu/,klnce.edu,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
KLN College of Information Technology,Madurai,Engineering Colleges (Affiliated),http://klncit.edu.in/,klncit.edu.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
KPR Institute of Engineering and Technology,Coimbatore,Engineering Colleges (Affiliated),https://www.kpriet.ac.in/,www.kpriet.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
Karpagam College of Engineering,Coimbatore,Engineering Colleges (Affiliated),https://kce.ac.in/,kce.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
Kongu Engineering College,Erode,Engineering Colleges (Affiliated),https://kongu.ac.in/,kongu.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
Kumaraguru College of Technology,Coimbatore,Engineering Colleges (Affiliated),https://kct.ac.in/,kct.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
M.Kumarasamy College of Engineering,Karur,Engineering Colleges (Affiliated),https://www.mkce.ac.in/,www.mkce.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
MAM College of Engineering and Technology,Trichy,Engineering Colleges (Affiliated),https://mamcet.com/,mamcet.com,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
Mahendra Engineering College,Namakkal,Engineering Colleges (Affiliated),https://mahendra.info/,mahendra.info,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
Mailam Engineering College,Villupuram,Engineering Colleges (Affiliated),https://mailamengg.ac.in/,mailamengg.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
Marthandam College of Engineering and Technology,Kanyakumari,Engineering Colleges (Affiliated),https://www.macet.edu.in/,www.macet.edu.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
Mepco Schlenk Engineering College,Sivakasi,Engineering Colleges (Affiliated),https://www.mepcoeng.ac.in/,www.mepcoeng.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
Mount Zion College of Engineering and Technology,Pudukkottai,Engineering Colleges (Affiliated),https://www.mzcet.in/,www.mzcet.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
PSG College of Technology,Coimbatore,Engineering Colleges (Affiliated),https://www.psgtech.edu/,www.psgtech.edu,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
Parisutham Institute of Technology & Science,Thanjavur,Engineering Colleges (Affiliated),https://www.parisuthamtech.com/,www.parisuthamtech.com,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
RMD Engineering College,Thiruvallur,Engineering Colleges (Affiliated),https://rmd.ac.in/,rmd.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
RMK Engineering College,Thiruvallur,Engineering Colleges (Affiliated),https://www.rmkec.ac.in/,www.rmkec.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
Rajalakshmi Engineering College,Chennai,Engineering Colleges (Affiliated),https://www.rajalakshmi.org/,www.rajalakshmi.org,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
S.A. Engineering College,Chennai,Engineering Colleges (Affiliated),https://www.saec.ac.in/,www.saec.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
SSN College of Engineering,Chengalpattu,Engineering Colleges (Affiliated),https://www.ssn.edu.in/,www.ssn.edu.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
Shree Venkateshwara Hi-Tech Engineering College,Erode,Engineering Colleges (Affiliated),https://www.svhec.com/,www.svhec.com,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
Sona College of Technology,Salem,Engineering Colleges (Affiliated),https://www.sonatech.ac.in/,www.sonatech.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
Sri Krishna College of Engineering & Technology,Coimbatore,Engineering Colleges (Affiliated),https://skcet.ac.in/,skcet.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
Sri Ramakrishna Engineering College,Coimbatore,Engineering Colleges (Affiliated),https://srec.ac.in/,srec.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
Sri Sai Ram Engineering College,Chennai,Engineering Colleges (Affiliated),https://sairam.edu.in/,sairam.edu.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
"St. Peter's Engineering College, Avadi",Avadi,Engineering Colleges (Affiliated),https://www.spcet.ac.in/,www.spcet.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
Thiagarajar College of Engineering,Madurai,Engineering Colleges (Affiliated),https://www.tce.edu/,www.tce.edu,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
Vickram College of Engineering,Sivaganga,Engineering Colleges (Affiliated),https://vickramedu.org/vickramce/,vickramedu.org,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
"College of Agricultural Technology, Kullapuram",Theni,Other Colleges,https://cattheni.edu.in/,cattheni.edu.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
Film and Television Institute of Tamil Nadu,Chennai,Other Colleges,https://www.filminstitute.tn.gov.in/en,www.filminstitute.tn.gov.in,medium,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
HIMT College,Chennai,Other Colleges,https://www.himtcollege.com/,www.himtcollege.com,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
J.K.K.Nattraja College of Education,Namakkal,Other Colleges,https://edu.jkkn.ac.in/,edu.jkkn.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
J.K.K.Nattraja College of Nursing and Research,Namakkal,Other Colleges,https://nursing.sresakthimayeil.jkkn.ac.in/,nursing.sresakthimayeil.jkkn.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
J.K.K.Nattraja College of Pharmacy,Namakkal,Other Colleges,https://pharmacy.jkkn.ac.in/,pharmacy.jkkn.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
J.K.K.Nattraja Dental College and Hospital,Namakkal,Other Colleges,https://dental.jkkn.ac.in/,dental.jkkn.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
KV Institute of Management and Information Studies,Coimbatore,Other Colleges,https://kvimis.co.in/,kvimis.co.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
Loyola Institute of Business Administration,Chennai,Other Colleges,https://liba.edu/,liba.edu,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
National Institute of Siddha,Chennai,Other Colleges,https://nischennai.org/,nischennai.org,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
St. Joseph College of Education,Tirunelveli,Other Colleges,https://sjce.edu.in/,sjce.edu.in,medium,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
Thiagarajar School of Management,Madurai,Other Colleges,https://tsm.ac.in/,tsm.ac.in,high,wikipedia:List_of_institutions_of_higher_education_in_Tamil_Nadu
